regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000015,20000192,30001317,65V-RH,-1.42310346158325e+17,1.19263616367013e+17,3.39870769707199e+17,-1.42311398583923e+17,-1.42309058441571e+17,1.19263557314863e+17,1.19263664638201e+17,-3.39871582426584e+17,-3.39869721404931e+17,0.04004,0,0,1,0,0,0,0,-0.271743,500010,1170071176056.0,3799,H1
10000015,20000192,30001318,4-7IL9,-1.12924546165089e+17,1.22835484787321e+17,3.44174131908754e+17,-1.12925952259113e+17,-1.12921960309764e+17,1.22835130557478e+17,1.22835677403765e+17,-3.44178382098903e+17,-3.44173914987994e+17,0.2555,0,0,1,0,0,0,0,-0.101362,500010,2233555454560.0,3799,H
10000015,20000192,30001319,2PLH-3,-1.04297811187607e+17,1.21620266214986e+17,3.41052305815462e+17,-1.04298242765811e+17,-1.04297602560528e+17,1.2162025826265e+17,1.2162028266255e+17,-3.41055415269649e+17,-3.41052305583462e+17,0.01974,0,0,0,1,0,0,0,-0.141819,500010,1554843093632.0,7,H
10000015,20000192,30001320,RQ9-OZ,-1.00433798792566e+17,1.21645624428134e+17,3.37670783669246e+17,-1.00436158705565e+17,-1.00433381125724e+17,1.21645561077303e+17,1.21645982365406e+17,-3.37670926510941e+17,-3.3766805121223e+17,0.01515,0,0,0,1,0,0,0,-0.155892,500010,1437649355616.0,3800,H
10000015,20000192,30001321,B-CZXG,-9.78638966968566e+16,1.19661839662563e+17,3.46995240275598e+17,-9.78647939204789e+16,-9.78636606275559e+16,1.1966182647988e+17,1.19661889751704e+17,-3.46996043735036e+17,-3.46994609726456e+17,0.01124,0,0,0,1,0,0,0,-0.237112,500010,717004289888.0,8,H
10000015,20000192,30001322,0-O2UT,-8.27937642764547e+16,1.17052323947563e+17,3.44871882967274e+17,-8.27996672642794e+16,-8.2793084927998e+16,1.17052272026304e+17,1.17052329923927e+17,-3.44873183885616e+17,-3.44871882390374e+17,0.1208,1,0,0,1,0,0,0,-0.421246,500010,3291168140712.0,7,H2
10000015,20000192,30001323,Q61Y-F,-8.37089169754329e+16,1.04155722810152e+17,3.53334236964956e+17,-8.37090344687868e+16,-8.37049683062535e+16,1.04155715355133e+17,1.04155973168042e+17,-3.53335110665625e+17,-3.53332533544298e+17,0.2468,1,0,1,0,0,0,0,-0.655139,500010,2033081266640.0,3799,H5
10000015,20000193,30001324,PF-QHK,-1.30567229139867e+17,9.87594786271014e+16,3.29750745652614e+17,-1.30567435226527e+17,-1.30565485788641e+17,9.87593564014395e+16,9.87594930761923e+16,-3.29756287093429e+17,-3.29750262281459e+17,0.03708,1,0,0,1,0,0,0,-0.134402,500010,3012405985280.0,3800,H
10000015,20000193,30001325,XW-6TC,-1.24356314838682e+17,9.72212845305633e+16,3.28398413411545e+17,-1.24358595845593e+17,-1.24355292684274e+17,9.72210148961795e+16,9.72214053578235e+16,-3.28399981985339e+17,-3.283959981663e+17,0.1039,0,0,0,1,0,0,0,-0.124902,500010,1991909519808.0,3802,H
10000015,20000193,30001326,Q-7SUI,-1.38972435293025e+17,9.78576675364622e+16,3.3341518199877e+17,-1.38978454473498e+17,-1.38970876469749e+17,9.78571514907943e+16,9.7857801180397e+16,-3.33419368654101e+17,-3.33414680017839e+17,0.2116,0,1,0,0,0,0,0,-0.175048,500010,3789001874480.0,3798,H
10000015,20000193,30001327,VVD-O6,-1.18430426149967e+17,9.72033173159553e+16,3.30239445066642e+17,-1.18430525779706e+17,-1.18428913759539e+17,9.72030133458347e+16,9.72033373401767e+16,-3.30245459672319e+17,-3.30234761490234e+17,0.6514,0,0,0,1,0,0,0,-0.124544,500010,5349091042240.0,3799,H
10000015,20000193,30001328,6ZJ-SC,-1.16147433014667e+17,9.65448627600987e+16,3.35313126082482e+17,-1.16150536361553e+17,-1.16146041702838e+17,9.65445736220972e+16,9.65449923938912e+16,-3.35313332725155e+17,-3.35311772236741e+17,0.7641,0,0,1,0,0,0,0,-0.127174,500010,2247329357160.0,3801,H
10000015,20000193,30001329,P-VYVL,-1.20481509975882e+17,9.26657688662491e+16,3.3374017726249e+17,-1.20484681189342e+17,-1.20481334712883e+17,9.26656296019633e+16,9.26657765692492e+16,-3.33740644272484e+17,-3.33739073738405e+17,0.04943,0,0,0,1,0,0,0,-0.125219,500010,1673238229816.0,7,H
10000015,20000193,30001330,HD-JVQ,-1.13441576725667e+17,9.19724742093249e+16,3.28187125292629e+17,-1.13443127608752e+17,-1.13438656056432e+17,9.19722929476328e+16,9.1972815564322e+16,-3.28190828351171e+17,-3.28187014966528e+17,0.2572,0,0,1,0,0,0,0,-0.134952,500010,2235776160056.0,3802,H
10000015,20000194,30001331,H-AJ27,-1.6574659790163e+17,1.0459183688783e+17,3.52418400079922e+17,-1.65746981272467e+17,-1.65744244696536e+17,1.04591798929192e+17,1.04592069870078e+17,-3.52419946934594e+17,-3.52413882489888e+17,0.4784,1,0,0,1,0,0,0,-0.590983,500010,3032222352928.0,3797,H4
10000015,20000194,30001332,M2-2V1,-1.69143363395998e+17,1.06004951220604e+17,3.49328590903154e+17,-1.69146290957262e+17,-1.69142924266677e+17,1.06004464290721e+17,1.06005024259277e+17,-3.49332329580106e+17,-3.49327360000543e+17,0.01037,0,0,1,0,0,0,0,-0.685704,500010,2484789781696.0,3800,H5
10000015,20000194,30001333,2TH-3F,-1.75543377620432e+17,1.16611132301026e+17,3.46653706863116e+17,-1.75544605196287e+17,-1.75542183600152e+17,1.16611080257497e+17,1.16611182921953e+17,-3.46653814403955e+17,-3.466495673037e+17,0.05111,0,0,1,0,0,0,0,-0.934034,500010,2123550127200.0,7,H7
10000015,20000194,30001334,E1F-E5,-1.75774352612564e+17,1.00078439067648e+17,3.52626274630986e+17,-1.75776699004388e+17,-1.75770339694877e+17,1.00078298747689e+17,1.00078521111766e+17,-3.5262701849543e+17,-3.52625835054934e+17,0.08344,0,0,1,0,0,0,0,-0.614754,500010,3179654755216.0,3798,H4
10000015,20000194,30001335,4S-PVC,-1.77568697832559e+17,1.05953434135341e+17,3.5270619921604e+17,-1.77570196697507e+17,-1.77566680754129e+17,1.0595341248189e+17,1.0595345022703e+17,-3.52709268493004e+17,-3.52705206309431e+17,0.2828,0,1,0,0,0,0,0,-0.745209,500010,2031091786432.0,3799,H5
10000015,20000194,30001336,WLF-D3,-1.82303891161997e+17,1.21958617926069e+17,3.44228837287966e+17,-1.82306328992277e+17,-1.82303603950395e+17,1.21958399947752e+17,1.21958643607634e+17,-3.4422989121447e+17,-3.44227957804955e+17,0.2046,1,0,1,0,0,1,0,-1.0,500010,1362520941280.0,3797,H7
10000015,20000195,30001337,LHJ-2G,-1.37952131441959e+17,1.29436476102364e+17,3.56788238585701e+17,-1.37957975680405e+17,-1.37948066206394e+17,1.29436412844144e+17,1.29436567044761e+17,-3.56791282582837e+17,-3.56787221340376e+17,0.3176,1,0,0,1,0,0,0,-0.167453,500010,4954737005752.0,6,H
10000015,20000195,30001338,SHJO-J,-1.33849110397856e+17,1.17276805600865e+17,3.64634237481328e+17,-1.33850811836822e+17,-1.33848211578223e+17,1.17276775128841e+17,1.17276821707267e+17,-3.64635881788205e+17,-3.64633256422781e+17,0.04575,0,0,1,0,0,0,0,-0.124623,500010,1312682712288.0,3802,H
10000015,20000195,30001339,6UQ-4U,-1.39881621604208e+17,1.35375914230295e+17,3.55239331881208e+17,-1.3988307213427e+17,-1.39878489113373e+17,1.35375505363771e+17,1.35376103558707e+17,-3.55239670746081e+17,-3.5523489884687e+17,0.02096,0,1,0,0,0,0,0,-0.174515,500010,2385949605536.0,3800,H
10000015,20000195,30001340,430-BE,-1.3304512673625e+17,1.31882577629721e+17,3.51547851832857e+17,-1.33046662897256e+17,-1.3304120984218e+17,1.31882454096709e+17,1.31882892612993e+17,-3.51548458713824e+17,-3.51546863573901e+17,0.1476,0,1,0,0,0,0,0,-0.127689,500010,2726527537768.0,6,H
10000015,20000195,30001341,OJ-CT4,-1.28392168037485e+17,1.24674203332413e+17,3.71750615536274e+17,-1.28393768697363e+17,-1.28388061617209e+17,1.24673731508771e+17,1.24674387247877e+17,-3.7175375415572e+17,-3.7175038245239e+17,0.689,0,0,0,1,0,0,0,-0.068315,500010,2853540076880.0,3799,H
10000015,20000195,30001342,AZ-UWB,-1.27509216177151e+17,1.18946055162154e+17,3.72096268772664e+17,-1.27509748351153e+17,-1.27506743717323e+17,1.18945795452321e+17,1.18946111063264e+17,-3.72101870818445e+17,-3.72091906803431e+17,0.1433,0,1,0,0,0,0,0,-0.077252,500010,4982007506880.0,7,H
10000015,20000195,30001343,H-S5BM,-1.305502937203e+17,1.32150904286737e+17,3.69678991445489e+17,-1.30551037827538e+17,-1.30548553320942e+17,1.32150585502738e+17,1.32151040581894e+17,-3.69680837819412e+17,-3.69678649925301e+17,0.03771,0,1,0,0,0,0,0,-0.066827,500010,1242253297960.0,3802,H
10000015,20000196,30001344,FHB-QA,-7.76494282784288e+16,1.2562601986912e+17,3.48397245825335e+17,-7.76511983627297e+16,-7.76444600170084e+16,1.25625605792172e+17,1.25626167397292e+17,-3.48399725775351e+17,-3.48393591092887e+17,0.1842,1,0,0,1,0,0,0,-0.379195,500010,3369172860672.0,8,H2
10000015,20000196,30001345,Z3U-GI,-7.04356384537335e+16,1.20153771338052e+17,3.55566239919433e+17,-7.04364769323952e+16,-7.0432921777146e+16,1.20153731098812e+17,1.20153901717161e+17,-3.5556814472651e+17,-3.55565758844001e+17,0.2371,0,0,0,1,0,0,0,-0.601802,500010,1777577624640.0,3799,H4
10000015,20000196,30001346,B3QP-K,-7.64515894385468e+16,1.13899955185935e+17,3.67065728201603e+17,-7.64521824698846e+16,-7.64487597369205e+16,1.13899392303528e+17,1.13900073151632e+17,-3.67066941015652e+17,-3.67060668267455e+17,1.768,1,0,0,1,0,1,0,-0.772029,500010,3136374098464.0,3796,H6
10000015,20000196,30001347,GVZ-1W,-7.12500982391242e+16,1.03682881541465e+17,3.64994839791895e+17,-7.12516028310286e+16,-7.12473608921928e+16,1.03682360610759e+17,1.03683167872856e+17,-3.64996629820105e+17,-3.64993648270771e+17,0.09093,0,0,1,0,0,0,0,-0.90207,500010,2120969417856.0,3798,H7
10000015,20000196,30001348,G9D-XW,-7.33416372658633e+16,1.26485039190375e+17,3.44375002758558e+17,-7.33428653472788e+16,-7.33389652583451e+16,1.26485019219137e+17,1.26485082642596e+17,-3.44375869772761e+17,-3.44374144217925e+17,0.02369,1,0,0,1,0,1,0,-0.328827,500010,1950044466816.0,7,H1
10000015,20000196,30001349,42XJ-N,-6.68963711884394e+16,1.28059288815397e+17,3.55713729620901e+17,-6.68966060422481e+16,-6.68927354092333e+16,1.28059279412172e+17,1.28059434310686e+17,-3.55713873827546e+17,-3.55712760768386e+17,0.07181,1,0,0,1,0,1,0,-0.412015,500010,1935316507416.0,8,H2
10000015,20000197,30001350,L-IE41,-8.4241168814163e+16,9.47989941094542e+16,3.59236473448402e+17,-8.42458177061013e+16,-8.42381157638336e+16,9.47982380019176e+16,9.47994906677269e+16,-3.59238887962138e+17,-3.59232773916812e+17,0.1965,1,0,0,1,0,0,0,-0.662038,500010,3850971133848.0,3798,H5
10000015,20000197,30001351,VG-QW1,-7.67098509081238e+16,9.86404474656165e+16,3.55921692453201e+17,-7.67125984829894e+16,-7.6709245007556e+16,9.86402277716885e+16,9.86404959145968e+16,-3.55921699120215e+17,-3.55920795648979e+17,0.02673,0,0,1,0,0,0,0,-0.774871,500010,1676737716720.0,8,H6
10000015,20000197,30001352,2IBE-N,-9.33816605634057e+16,9.56082670871373e+16,3.64915297762977e+17,-9.33826692767146e+16,-9.33799812028305e+16,9.5608154536391e+16,9.56084544681183e+16,-3.64918929524318e+17,-3.64915003206015e+17,0.0125,0,1,0,0,0,0,0,-0.495035,500010,1963159151584.0,3800,H3
10000015,20000197,30001353,YJ3-UT,-7.66226945593792e+16,8.98541986099138e+16,3.58928340039535e+17,-7.66228654560382e+16,-7.66170971222642e+16,8.98541967263165e+16,8.98542601737451e+16,-3.58930237029535e+17,-3.58925340498764e+17,1.681,0,0,0,1,0,0,0,-0.678497,500010,2884166887008.0,3796,H5
10000015,20000197,30001354,ZD4-G9,-7.45356358411403e+16,8.62684325094578e+16,3.60796327112507e+17,-7.45365908475814e+16,-7.45336764406537e+16,8.62683346468841e+16,8.62686332959939e+16,-3.60797897509137e+17,-3.60795458534499e+17,0.2907,0,1,0,0,0,0,0,-0.623715,500010,1457203463840.0,3796,H4
10000015,20000197,30001355,C2-DDA,-7.15138037619433e+16,9.67881396319432e+16,3.57500821009056e+17,-7.15139680035078e+16,-7.15131003143919e+16,9.67881110771432e+16,9.67881463072634e+16,-3.57501354592897e+17,-3.57499242448841e+17,0.03257,0,1,0,0,0,0,0,-0.80373,500010,1056072027936.0,3798,H6
10000016,20000198,30001356,Dantumi,-1.68368542203213e+17,1.10830257307459e+17,1.60364592197621e+17,-1.68369647309574e+17,-1.68368132121848e+17,1.10830126403417e+17,1.10830305879142e+17,-1.60368806288784e+17,-1.60364521695795e+17,0.5144,1,0,0,1,0,0,0,0.398268,500001,2142296494832.0,3797,C1
10000016,20000198,30001357,Antiainen,-1.86573941643642e+17,1.17782455147281e+17,1.79349594769873e+17,-1.8657430547657e+17,-1.86572701330002e+17,1.17782436536444e+17,1.17782518590511e+17,-1.79349936191685e+17,-1.79348867542492e+17,0.01789,0,0,0,1,0,0,0,0.560299,500001,802073284240.0,3802,C
10000016,20000198,30001358,Ossa,-1.8300916089699e+17,1.12316998952263e+17,1.68709781342955e+17,-1.8301004723566e+17,-1.83004701208467e+17,1.12316309312915e+17,1.12317136015251e+17,-1.68711652833097e+17,-1.68708930189796e+17,0.01092,0,0,1,0,0,0,0,0.530137,500001,2673013596176.0,3800,C
10000016,20000198,30001359,Semiki,-1.90086400625425e+17,1.27822506796832e+17,1.75485023255608e+17,-1.90090096929402e+17,-1.90086248275511e+17,1.27822480615506e+17,1.27823141984606e+17,-1.75486815142451e+17,-1.75480660802397e+17,0.2811,0,1,0,0,0,0,0,0.590754,500001,3077170027296.0,3802,C
10000016,20000198,30001360,Kiskoken,-1.83556082251829e+17,1.10405659925816e+17,1.78183949412072e+17,-1.83556943555427e+17,-1.83554463423842e+17,1.10405488899854e+17,1.10405981369556e+17,-1.78186840222265e+17,-1.78183697037401e+17,0.2981,0,1,0,0,0,0,0,0.51856,500001,1571592432368.0,3799,C
10000016,20000198,30001361,Aurohunen,-1.56910281589774e+17,1.1046039988776e+17,1.61245307581986e+17,-1.56914567504899e+17,-1.56903110236654e+17,1.10460015988288e+17,1.10460629304447e+17,-1.61246599304191e+17,-1.6124522167705e+17,0.1565,1,0,0,1,0,0,0,0.37554,500001,5728634122800.0,7,C1
10000016,20000199,30001362,Veisto,-1.49118384812901e+17,8.46665996993427e+16,1.2460110595496e+17,-1.49119551407236e+17,-1.49116901142472e+17,8.46665800210335e+16,8.46666247629263e+16,-1.24604302114897e+17,-1.24599618565517e+17,0.01985,1,0,1,0,0,0,0,0.842495,500001,2341774690112.0,7,B
10000016,20000199,30001363,Sobaseki,-1.50273907174637e+17,8.85459795901447e+16,1.33009769817822e+17,-1.5027589650482e+17,-1.50273289605149e+17,8.85457157674504e+16,8.85460614929497e+16,-1.33011097100968e+17,-1.33007045859777e+17,0.1782,1,0,0,1,0,1,0,0.841025,500001,2025620595432.0,3797,B
10000016,20000199,30001364,Funtanainen,-1.46167340138977e+17,8.92357806731513e+16,1.38288294370232e+17,-1.46168918502701e+17,-1.46166865304996e+17,8.92357428683785e+16,8.92357920508863e+16,-1.38289238537168e+17,-1.38287407181564e+17,0.02664,1,0,0,1,0,1,0,0.858976,500001,1026598852544.0,6,B
10000016,20000199,30001365,Isikemi,-1.47543582073384e+17,8.92498496883234e+16,1.44966632135796e+17,-1.47545799959206e+17,-1.47543048265358e+17,8.92496249264875e+16,8.92499037972588e+16,-1.44968324410194e+17,-1.44965780836367e+17,0.0262,1,0,0,1,0,1,0,0.780999,500001,1375846923760.0,8,B
10000016,20000199,30001366,Uosusuokko,-1.5126329763172e+17,9.30835447367609e+16,1.50118766372066e+17,-1.51263620145592e+17,-1.51261341375821e+17,9.30834289767262e+16,9.30835634449469e+16,-1.50118861898365e+17,-1.50115130172198e+17,0.01337,1,0,0,1,0,0,0,0.694322,500001,1865863083776.0,3800,C
10000016,20000199,30001367,Hageken,-1.50319372375694e+17,9.07086050375832e+16,1.53305523835925e+17,-1.50323170174181e+17,-1.50318232752189e+17,9.0708406678552e+16,9.07086645600706e+16,-1.53308848080817e+17,-1.53303230948585e+17,1.413,1,0,0,1,0,0,0,0.604188,500001,2808566116064.0,10,C
10000016,20000200,30001368,Uemisaisen,-1.62805102391111e+17,6.74677889976487e+16,1.36149767278779e+17,-1.62806739690046e+17,-1.62798586090331e+17,6.74669637680606e+16,6.74679963491815e+16,-1.3615250818529e+17,-1.36143566529049e+17,0.8595,1,0,0,1,0,0,0,0.605931,500001,4470828120848.0,6,C
10000016,20000200,30001369,Sotrentaira,-1.69365745612285e+17,6.96344505851108e+16,1.37885169587854e+17,-1.69365807680875e+17,-1.69364447246766e+17,6.96344390258068e+16,6.96346912911825e+16,-1.37887003936032e+17,-1.37884617722901e+17,0.05786,0,0,1,0,0,0,0,0.51257,500001,1193106565504.0,7,C
10000016,20000200,30001370,Ouranienen,-1.57421551753137e+17,7.36607435851994e+16,1.35362424763692e+17,-1.57422390932741e+17,-1.57420603230993e+17,7.36605672842232e+16,7.36608995623241e+16,-1.35362485022434e+17,-1.35359932660035e+17,0.1119,1,0,0,1,0,0,0,0.693806,500001,1276181199568.0,3802,C
10000016,20000200,30001371,Erenta,-1.64326023717741e+17,6.63209430959503e+16,1.3042769952753e+17,-1.64326341214827e+17,-1.64325356065863e+17,6.63208511159787e+16,6.63209868444815e+16,-1.30429038688035e+17,-1.30424041728516e+17,0.01223,1,0,0,1,0,0,0,0.634758,500001,2498479759704.0,3800,C
10000016,20000200,30001372,Kino,-1.60915471526408e+17,6.7043767919059e+16,1.25107505898049e+17,-1.6091872219696e+17,-1.60914175168164e+17,6.70437009450175e+16,6.70437946928903e+16,-1.25111348076484e+17,-1.25103028637648e+17,0.9009,0,1,0,0,0,0,0,0.727734,500001,4159719417976.0,3801,C
10000016,20000200,30001373,Raussinen,-1.71943004536666e+17,6.83308417003318e+16,1.411933882926e+17,-1.71944414741116e+17,-1.71942808427552e+17,6.83308028085292e+16,6.83311213120779e+16,-1.41196284816603e+17,-1.41192267933401e+17,0.122,0,1,0,0,0,0,0,0.453233,500001,2008441601152.0,6,C
10000016,20000201,30001374,Iidoken,-1.52141938390078e+17,7.87607873068445e+16,1.23188087234066e+17,-1.52142752763706e+17,-1.52139161465285e+17,7.8760675939526e+16,7.87608199755833e+16,-1.23188772789957e+17,-1.23184722156737e+17,0.3098,1,0,0,1,0,0,0,0.843816,500001,2025316609656.0,6,B
10000016,20000201,30001375,Tsuguwa,-1.59814051282808e+17,9.6472176968527e+16,1.23480925798216e+17,-1.59818569577061e+17,-1.59812109549777e+17,9.64716494138007e+16,9.64724016944252e+16,-1.23484782178187e+17,-1.23479923053617e+17,0.2184,1,0,0,1,0,0,0,0.769323,500001,3230013642032.0,3798,B
10000016,20000201,30001376,Nourvukaiken,-1.48146194621252e+17,8.88678580272945e+16,1.17107410870808e+17,-1.48147011201883e+17,-1.48144688551895e+17,8.88677346186193e+16,8.8867924939263e+16,-1.17107911106246e+17,-1.17106654485089e+17,0.01718,0,0,0,1,0,0,0,0.816557,500001,1161324994352.0,3800,B
10000016,20000201,30001377,Sarekuwa,-1.46749485989466e+17,7.47884427362405e+16,1.17536968738359e+17,-1.46752935873452e+17,-1.46743785811236e+17,7.47881815110041e+16,7.47888743548781e+16,-1.17538402276735e+17,-1.17536703966033e+17,0.1545,0,0,1,0,0,0,0,0.936502,500001,4575031107920.0,7,B
10000016,20000201,30001378,Ekura,-1.51506234826931e+17,1.01407661941401e+17,1.29607192429056e+17,-1.51507350698165e+17,-1.51504661121411e+17,1.0140763165753e+17,1.01407704589893e+17,-1.29613338992329e+17,-1.29606638738927e+17,0.3943,1,0,1,0,0,0,0,0.876417,500001,3350126701352.0,6,B
10000016,20000201,30001379,Tunttaras,-1.37947879195272e+17,8.56375849218626e+16,1.13708710530392e+17,-1.37949704715514e+17,-1.37946398407532e+17,8.56375429414071e+16,8.56376189709497e+16,-1.13711639639414e+17,-1.1370752475294e+17,0.01648,1,0,0,1,0,1,0,0.885312,500001,2057443237000.0,3800,B
10000016,20000202,30001380,Vellaine,-1.47704108074526e+17,7.82103301055391e+16,1.50422500399573e+17,-1.47707224152349e+17,-1.47702026924598e+17,7.82100067010465e+16,7.82108172283319e+16,-1.50430880966861e+17,-1.50420238167701e+17,0.01947,1,0,0,1,0,1,0,0.581139,500001,5321399580160.0,3800,C
10000016,20000202,30001381,Arvasaras,-1.48590517644255e+17,6.94615716936862e+16,1.52406151534013e+17,-1.48592936074061e+17,-1.48581166562528e+17,6.9461212885441e+16,6.94629583943857e+16,-1.52410053734127e+17,-1.5240531477732e+17,10.83,0,1,0,0,0,0,0,0.516734,500001,5884755766512.0,3796,C
10000016,20000202,30001382,Akonoinen,-1.51103316035749e+17,8.22276175716532e+16,1.55823530862284e+17,-1.51103834806196e+17,-1.51102111323438e+17,8.22275891256816e+16,8.22276836311973e+16,-1.55824047498852e+17,-1.55821122344292e+17,0.03395,1,0,0,1,0,0,0,0.49451,500001,1462577279504.0,3798,C
10000016,20000202,30001383,Vaajaita,-1.59899096222109e+17,8.23507429795562e+16,1.54539911400481e+17,-1.59900031930882e+17,-1.59898631204735e+17,8.23506430345057e+16,8.2350792653652e+16,-1.54540169546017e+17,-1.54538315436833e+17,0.01815,1,0,0,1,0,0,0,0.462064,500001,927054591888.0,3802,C
10000016,20000202,30001384,Autaris,-1.46151007979252e+17,7.79528663919241e+16,1.57442430432907e+17,-1.46152007966325e+17,-1.46150493546648e+17,7.79526729230973e+16,7.79529662473337e+16,-1.5744274373042e+17,-1.57439796937174e+17,0.02887,0,0,0,1,0,0,0,0.468632,500001,1473396623104.0,8,C
10000016,20000202,30001385,Jan,-1.43037980652073e+17,7.97582977778644e+16,1.61375552876168e+17,-1.43041180447901e+17,-1.43029281023539e+17,7.97576332199066e+16,7.97585422121707e+16,-1.61376075294522e+17,-1.61374578390328e+17,0.0198,1,0,0,1,0,0,0,0.416954,500001,5949712181032.0,3800,C1
10000016,20000203,30001386,Saatuban,-1.65376593561712e+17,8.70628824783205e+16,1.44565611406607e+17,-1.6537884679508e+17,-1.6537573990254e+17,8.70624797986845e+16,8.70630350355898e+16,-1.44567027295058e+17,-1.44564675801353e+17,0.03899,0,0,1,0,0,0,0,0.549477,500001,1553446270128.0,3802,C
10000016,20000203,30001387,Isikano,-1.63047112626251e+17,9.3400159363119e+16,1.39132063760968e+17,-1.6304879332985e+17,-1.63041034382048e+17,9.33998282409728e+16,9.34013567563382e+16,-1.39134192685812e+17,-1.39129986505528e+17,1.191,0,0,1,0,0,0,0,0.677701,500001,3879473900832.0,3803,C
10000016,20000203,30001388,Mara,-1.68667376582647e+17,1.03223698355924e+17,1.58141402722386e+17,-1.6866795864502e+17,-1.68666454390723e+17,1.03223618178345e+17,1.03223748968144e+17,-1.58141555809444e+17,-1.58139778999271e+17,0.01198,1,0,0,1,0,1,0,0.419988,500001,888405086944.0,8,C1
10000016,20000203,30001389,Isanamo,-1.61681714657093e+17,8.11872513602161e+16,1.38216830136701e+17,-1.61683488215502e+17,-1.61680907338261e+17,8.11870192914018e+16,8.11873570018658e+16,-1.38217504618446e+17,-1.38215408725571e+17,0.07614,1,0,0,1,0,1,0,0.635016,500001,1290438620880.0,3798,C
10000016,20000203,30001390,Pakkonen,-1.77234226975084e+17,1.12832876185612e+17,1.42256214613007e+17,-1.77234227739184e+17,-1.77229242854473e+17,1.12832875421512e+17,1.12833810770244e+17,-1.42264341458226e+17,-1.42255924967951e+17,0.9746,0,1,0,0,0,0,0,0.42091,500001,4208245137264.0,6,C1
10000016,20000203,30001391,Piekura,-1.62978414560422e+17,9.97915536562037e+16,1.5275339384622e+17,-1.62981837857869e+17,-1.6297805552335e+17,9.97912687418317e+16,9.97915835399992e+16,-1.52757592616985e+17,-1.5275208769369e+17,0.2989,1,0,0,1,0,0,0,0.50597,500001,2752461647616.0,3799,C
10000016,20000204,30001392,Amsen,-1.45493013225457e+17,1.01594111567536e+17,1.3763817142279e+17,-1.4549426388229e+17,-1.45492739098478e+17,1.0159409860366e+17,1.01594170704096e+17,-1.37638302030806e+17,-1.37637628403348e+17,0.05286,1,0,1,0,0,0,0,1.0,500001,762391905920.0,6,A
10000016,20000204,30001393,Malkalen,-1.46649594970351e+17,1.03768639299749e+17,1.42607076484879e+17,-1.46649964852894e+17,-1.46648784684258e+17,1.03768610221564e+17,1.03768703005518e+17,-1.42607189353101e+17,-1.42606964296519e+17,0.01738,1,0,0,1,0,1,0,0.948175,500001,590084317616.0,3799,B
10000016,20000204,30001394,Korama,-1.50178062411014e+17,1.04958330596205e+17,1.48377257895545e+17,-1.50178335319387e+17,-1.50170145003626e+17,1.04956920090799e+17,1.04958379215561e+17,-1.48381624200624e+17,-1.48377020770474e+17,0.02002,1,0,0,1,0,0,0,0.770922,500001,4095157880144.0,3800,B
10000016,20000204,30001395,Ylandoki,-1.463987271135e+17,9.84987332722364e+16,1.47816520416251e+17,-1.46404431602174e+17,-1.4639376521132e+17,9.84984422521602e+16,9.84990678438828e+16,-1.47821892370955e+17,-1.47814821775217e+17,1.519,0,0,0,1,0,0,0,0.832836,500001,5333195426960.0,3799,B
10000016,20000204,30001396,Aakari,-1.42770721781134e+17,1.02097881444139e+17,1.53073342323802e+17,-1.4277243646186e+17,-1.42764651192631e+17,1.02097827719088e+17,1.02097896872442e+17,-1.53077016226927e+17,-1.53073092486603e+17,0.9749,0,0,0,1,0,0,0,0.66223,500001,3892634614280.0,9,C
10000016,20000204,30001397,Isseras,-1.3957460643132e+17,9.69870282125376e+16,1.55999520917135e+17,-1.39575551566771e+17,-1.39573790619218e+17,9.69869923386963e+16,9.69870590030177e+16,-1.5600224669425e+17,-1.55999144442706e+17,0.109,0,0,1,0,0,0,0,0.560588,500001,1551125772144.0,3802,C
10000016,20000205,30001398,Aunenen,-1.90652626298888e+17,8.89276903573149e+16,1.78364177000174e+17,-1.9065269584782e+17,-1.90650437788765e+17,8.89276126040768e+16,8.89276928340173e+16,-1.78367782813859e+17,-1.78363539032155e+17,0.203,1,0,0,1,0,0,0,0.44779,500001,2121890852256.0,3798,C1
10000016,20000205,30001399,Elonaya,-1.96511648772224e+17,1.08141750692402e+17,1.71241354361338e+17,-1.96511828559275e+17,-1.96509442407114e+17,1.08141728079797e+17,1.08142029379422e+17,-1.71241699598846e+17,-1.71238048256458e+17,0.3429,0,0,1,0,0,0,0,0.665782,500001,1825671194064.0,3801,C
10000016,20000205,30001400,Litiura,-1.85331947118291e+17,9.83761092104155e+16,1.59137502607065e+17,-1.85332819486479e+17,-1.85329121195671e+17,9.83759783901119e+16,9.83765373136352e+16,-1.59139053791418e+17,-1.59135120681003e+17,0.2581,0,0,1,0,0,0,0,0.489405,500001,1966555207728.0,3799,C
10000016,20000205,30001401,Nonni,-1.86961940786593e+17,9.81814873832044e+16,1.7252398800809e+17,-1.8696279187411e+17,-1.86961447792534e+17,9.81814102190492e+16,9.81816197469008e+16,-1.72524201872151e+17,-1.72523781993581e+17,0.0155,1,0,0,1,0,1,0,0.508041,500001,672040788320.0,3799,C
